,CUSTOMER_CODE,CUSTOMER_GROUP,ITEM_CODE,Model,MaterialName,DIAMETER1,DIAMETER2,THICKNESS,LENGTH,ColorName,ProcessName,SurfaceName,INV_DV,HideInCUS030
678,C07002,YAMAHA,|0200226117|45.00|0.00|2.300|0.000,,STKMHT490,45.0,0.0,2.3,1260.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
679,C07002,YAMAHA,|0200220139|38.10|0.00|2.300|0.000,,STKM11A,38.1,0.0,2.3,308.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
680,C07002,YAMAHA,|0200220139|25.40|0.00|1.600|0.000,,STKM11A,25.4,0.0,1.6,458.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
681,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,326.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
682,C07002,YAMAHA,|0200226117|25.40|0.00|1.600|0.000,,STKMHT490,25.4,0.0,1.6,667.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
683,C07002,YAMAHA,|0200226117|15.90|0.00|1.600|0.000,,STKMHT490,15.9,0.0,1.6,1677.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
684,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,565.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
685,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,STKMHT590,35.0,0.0,2.6,897.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
686,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,425.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
687,C07002,YAMAHA,|0200220810|19.10|0.00|1.600|0.000,,STKM13A,19.1,0.0,1.6,1316.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
689,C07002,YAMAHA,|0200220810|31.80|0.00|2.600|0.000,,STKM13A,31.8,0.0,2.6,351.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
690,C07002,YAMAHA,|0200220810|38.10|0.00|2.600|0.000,,STKM13A,38.1,0.0,2.6,824.7,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
691,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,281.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
692,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,483.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
693,C07002,YAMAHA,|0200226240|25.40|0.00|1.600|0.000,,STKMHT590,25.4,0.0,1.6,222.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
694,C07002,YAMAHA,|0200226240|19.10|0.00|1.600|0.000,,STKMHT590,19.1,0.0,1.6,236.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
695,C07002,YAMAHA,|0200226240|25.40|0.00|2.300|0.000,,STKMHT590,25.4,0.0,2.3,286.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
696,C07002,YAMAHA,|0200226240|22.20|0.00|2.300|0.000,,STKMHT590,22.2,0.0,2.3,1030.0,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
697,C07002,YAMAHA,|0200230120|15.90|0.00|1.200|0.000,,STKM11A,15.9,0.0,1.2,250.0,NBC,Brushing,Cold  Rolled Steel ,,False
698,C07002,YAMAHA,|0200230841|12.70|0.00|1.200|0.000,,STKM13A,12.7,0.0,1.2,80.0,NBC,Brushing,Cold  Rolled Steel ,,False
699,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,STKMHT590,35.0,0.0,2.6,432.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
700,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,STKMHT590,35.0,0.0,2.6,308.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
701,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,505.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
702,C07002,YAMAHA,|0200226240|35.00|0.00|2.600|0.000,,STKMHT590,35.0,0.0,2.6,863.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
703,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,354.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
704,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,250.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
705,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,383.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
706,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,280.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
707,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,,STKMHT490,19.1,0.0,2.0,266.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
708,C07002,YAMAHA,|0200220139|28.60|0.00|2.000|0.000,,STKM11A,28.6,0.0,2.0,1070.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
709,C07002,YAMAHA,|0200230120|15.90|0.00|1.200|0.000,,STKM11A,15.9,0.0,1.2,273.0,NBC,Brushing,Cold  Rolled Steel ,,False
710,C07002,YAMAHA,|0200226117|22.20|0.00|2.300|0.000,,STKMHT490,22.2,0.0,2.3,331.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
711,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,2099.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
712,C07002,YAMAHA,|0200226117|22.20|0.00|2.300|0.000,,STKMHT490,22.2,0.0,2.3,484.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
713,C07002,YAMAHA,|0200220139|60.50|0.00|2.000|0.000,,STKM11A,60.5,0.0,2.0,1020.0,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
714,C07002,YAMAHA,|0200226117|45.00|0.00|2.300|0.000,,STKMHT490,45.0,0.0,2.3,1195.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
715,C07002,YAMAHA,|0200220139|42.70|0.00|2.000|0.000,,STKM11A,42.7,0.0,2.0,214.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
716,C07002,YAMAHA,|0200220139|25.40|0.00|1.600|0.000,,STKM11A,25.4,0.0,1.6,406.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
717,C07002,YAMAHA,|0200226117|25.40|0.00|1.600|0.000,,STKMHT490,25.4,0.0,1.6,635.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
718,C07002,YAMAHA,|0200220139|48.60|0.00|2.000|0.000,,STKM11A,48.6,0.0,2.0,1804.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
719,C07002,YAMAHA,|0200226240|25.40|0.00|2.300|0.000,,STKMHT590,25.4,0.0,2.3,433.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
720,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,1855.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
721,C07002,YAMAHA,|0200220139|48.60|0.00|3.100|0.000,,STKM11A,48.6,0.0,3.1,1830.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
722,C07002,YAMAHA,|0200220810|38.10|0.00|2.300|0.000,,STKM13A,38.1,0.0,2.3,426.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
723,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,2075.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
724,C07002,YAMAHA,|0200226117|22.20|0.00|2.300|0.000,,STKMHT490,22.2,0.0,2.3,845.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
725,C07002,YAMAHA,|0200226117|22.20|0.00|2.300|0.000,,STKMHT490,22.2,0.0,2.3,875.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
726,C07002,YAMAHA,|0200220810|32.00|32.00|2.300|0.000,,STKM13A,32.0,32.0,2.3,1190.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
727,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,1254.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
728,C07002,YAMAHA,|0200226339|40.00|20.00|1.600|0.000,,STKMRR290,40.0,20.0,1.6,453.3,NBC,Grind Face,"Pickled and Oiled,Hot rolled steel",,False
729,C07002,YAMAHA,|0200226240|60.50|0.00|2.000|0.000,,STKMHT590,60.5,0.0,2.0,254.6,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
730,C07002,YAMAHA,|0200220600|23.00|12.40|5.300|0.000,,STKM12C,23.0,12.4,5.3,96.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
731,C07002,YAMAHA,|0200220600|23.00|12.40|5.300|0.000,,STKM12C,23.0,12.4,5.3,80.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
732,C07002,YAMAHA,|0200220126|42.70|0.00|3.500|0.000,,STKM11A,42.7,0.0,3.5,195.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
733,C07002,YAMAHA,|0200220139|15.90|0.00|1.600|0.000,,STKM11A,15.9,0.0,1.6,120.4,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
734,C07002,YAMAHA,|0200220126|42.70|0.00|3.500|0.000,,STKM11A,42.7,0.0,3.5,261.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
735,C07002,YAMAHA,|0200226339|40.00|20.00|1.600|0.000,,STKMRR290,40.0,20.0,1.6,428.0,NBC,Grind Face,"Pickled and Oiled,Hot rolled steel",,False
736,C07002,YAMAHA,|0200220126|42.70|0.00|3.500|0.000,,STKM11A,42.7,0.0,3.5,263.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
737,C07002,YAMAHA,|0200220139|29.40|0.00|3.200|0.000,,STKM11A,29.4,0.0,3.2,41.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
738,C07002,YAMAHA,|0200236441|20.00|20.00|1.200|0.000,,STKMRR370,20.0,20.0,1.2,315.0,NBC,Brushing,Cold  Rolled Steel ,,False
739,C07002,YAMAHA,|0200236441|20.00|20.00|1.200|0.000,,STKMRR370,20.0,20.0,1.2,220.0,NBC,Brushing,Cold  Rolled Steel ,,False
740,C07002,YAMAHA,|0200220139|28.60|0.00|2.300|0.000,,STKM11A,28.6,0.0,2.3,139.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
741,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,,STKM11A,25.4,0.0,3.2,242.0,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
742,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,,STKM11A,25.4,0.0,3.2,49.5,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
743,C07002,YAMAHA,|0200226700|28.00|21.80|3.100|0.000,,STKM13C,28.0,21.8,3.1,55.4,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
744,C07002,YAMAHA,|0200226700|28.00|21.80|3.100|0.000,,STKM13C,28.0,21.8,3.1,224.1,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
745,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,,STKM11A,25.4,0.0,3.2,44.5,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
746,C07002,YAMAHA,|0200220139|25.40|0.00|3.200|0.000,,STKM11A,25.4,0.0,3.2,214.0,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
747,C07002,YAMAHA,|0200220600|15.00|10.30|2.350|0.000,,STKM12C,15.0,10.3,2.35,103.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
748,C07002,YAMAHA,|0200220139|38.10|0.00|2.600|0.000,,STKM11A,38.1,0.0,2.6,259.8,NBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
749,C07002,YAMAHA,|0200220139|12.70|0.00|1.600|0.000,,STKM11A,12.7,0.0,1.6,411.8,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
816,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,664.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
817,C07002,YAMAHA,|0200226117|28.60|0.00|2.000|0.000,,STKMHT490,28.6,0.0,2.0,388.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
818,C07002,YAMAHA,|0200226240|31.80|0.00|1.600|0.000,,STKMHT590,31.8,0.0,1.6,743.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
819,C07002,YAMAHA,|0200226117|25.40|0.00|1.600|0.000,,STKMHT490,25.4,0.0,1.6,647.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
820,C07002,YAMAHA,|0200226700|46.00|38.00|4.000|0.000,,STKM13C,46.0,38.0,4.0,38.0,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
821,C07002,YAMAHA,|0200220139|15.90|0.00|2.000|0.000,,STKM11A,15.9,0.0,2.0,190.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
822,C07002,YAMAHA,|0200220139|15.90|0.00|2.000|0.000,,STKM11A,15.9,0.0,2.0,196.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
823,C07002,YAMAHA,|0200220139|15.90|0.00|2.000|0.000,,STKM11A,15.9,0.0,2.0,198.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
824,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,BKP,STKMHT490,19.1,0.0,2.0,269.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
825,C07002,YAMAHA,|0200226240|19.10|0.00|1.600|0.000,Suzuki,STKMHT590,19.1,0.0,1.6,1745.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
826,C07002,YAMAHA,|0200220810|22.20|0.00|1.400|0.000,Suzuki,STKM13A,22.2,0.0,1.4,2581.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
827,C07002,YAMAHA,|0200220139|50.80|0.00|1.600|0.000,,STKM11A,50.8,0.0,1.6,630.6,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
828,C07002,YAMAHA,|0200226117|19.10|0.00|2.000|0.000,,STKMHT490,19.1,0.0,2.0,275.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
829,C07002,YAMAHA,|0200220139|38.10|0.00|2.300|0.000,,STKM11A,38.1,0.0,2.3,290.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
830,C07002,YAMAHA,|0200220139|22.20|0.00|1.600|0.000,,STKM11A,22.2,0.0,1.6,595.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
831,C07002,SUZUKI,|0200220810|31.80|0.00|1.600|0.000,SUZUKI,STKM13A,31.8,0.0,1.6,1097.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
832,C07002,SUZUKI,|0200220810|19.10|0.00|1.400|0.000,SUZUKI,STKM13A,19.1,0.0,1.4,280.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
833,C07002,SUZUKI,|0200220810|28.60|0.00|1.400|0.000,SUZUKI,STKM13A,28.6,0.0,1.4,266.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
834,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,256.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
835,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,2595.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
836,C07002,SUZUKI,|0200236211|19.10|0.00|1.200|0.000,SUZUKI,STKMHT590,19.1,0.0,1.2,916.0,NBC,Brushing,Cold  Rolled Steel ,,False
837,C07002,SUZUKI,|0200220810|25.40|0.00|1.400|0.000,SUZUKI,STKM13A,25.4,0.0,1.4,186.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
838,C07002,SUZUKI,|0200220810|25.40|0.00|1.400|0.000,SUZUKI,STKM13A,25.4,0.0,1.4,288.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
839,C07002,SUZUKI,|0200236211|19.10|0.00|1.200|0.000,SUZUKI,STKMHT590,19.1,0.0,1.2,2180.0,NBC,Brushing,Cold  Rolled Steel ,,False
840,C07002,SUZUKI,|0200236211|17.30|0.00|1.200|0.000,SUZUKI,STKMHT590,17.3,0.0,1.2,808.0,NBC,Brushing,Cold  Rolled Steel ,,False
841,C07002,SUZUKI,|0200230841|12.70|0.00|1.200|0.000,SUZUKI,STKM13A,12.7,0.0,1.2,241.0,NBC,Brushing,Cold  Rolled Steel ,,False
842,C07002,SUZUKI,|0200220810|22.20|0.00|1.600|0.000,SUZUKI,STKM13A,22.2,0.0,1.6,236.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
843,C07002,SUZUKI,|0200220810|22.20|0.00|1.600|0.000,SUZUKI,STKM13A,22.2,0.0,1.6,175.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
844,C07002,YAMAHA,|0200226339|50.00|25.00|2.300|0.000,,STKMRR290,50.0,25.0,2.3,686.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
846,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,620.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
847,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,641.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
848,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,293.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
849,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,1306.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
850,C07002,SUZUKI,|0200220810|25.40|0.00|1.400|0.000,SUZUKI,STKM13A,25.4,0.0,1.4,105.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
851,C07002,SUZUKI,|0200220810|25.40|0.00|1.400|0.000,SUZUKI,STKM13A,25.4,0.0,1.4,229.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
852,C07002,SUZUKI,|0200236211|19.10|0.00|1.200|0.000,SUZUKI,STKMHT590,19.1,0.0,1.2,1561.0,NBC,Brushing,Cold  Rolled Steel ,,False
853,C07002,SUZUKI,|0200236211|19.10|0.00|1.200|0.000,SUZUKI,STKMHT590,19.1,0.0,1.2,650.0,NBC,Brushing,Cold  Rolled Steel ,,False
854,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,120.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
855,C07002,SUZUKI,|0200220810|22.20|0.00|1.400|0.000,SUZUKI,STKM13A,22.2,0.0,1.4,192.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
856,C07002,YAMAHA,|0200225939|19.10|0.00|1.600|0.000,,STAM290GA,19.1,0.0,1.6,135.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
857,C07002,YAMAHA,|0200226240|22.20|0.00|2.000|0.000,,STKMHT590,22.2,0.0,2.0,299.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
858,C07002,SUZUKI,|0200230841|17.30|0.00|1.200|0.000,SUZUKI,STKM13A,17.3,0.0,1.2,810.0,NBC,Brushing,Cold  Rolled Steel ,,False
859,C07002,YAMAHA,|0200230841|15.90|0.00|1.200|0.000,,STKM13A,15.9,0.0,1.2,316.0,NBC,Brushing,Cold  Rolled Steel ,,False
885,C07002,YAMAHA,|0200226240|28.60|0.00|2.300|0.000,,STKMHT590,28.6,0.0,2.3,664.0,IBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
890,C07002,SUZUKI,|0200230841|12.70|0.00|1.200|0.000,,STKM13A,12.7,0.0,1.2,144.0,NBC,Brushing,Cold  Rolled Steel ,,False
891,C07002,SUZUKI,|0200226240|22.20|0.00|2.000|0.000,,STKMHT590,22.2,0.0,2.0,570.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
892,C07002,SUZUKI,|0200220810|41.00|0.00|3.500|0.000,,STKM13A,41.0,0.0,3.5,33.0,IBC,As Cut,"Pickled and Oiled,Hot rolled steel",,False
893,C07002,SUZUKI,|0200226240|22.20|0.00|1.600|0.000,,STKMHT590,22.2,0.0,1.6,210.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
894,C07002,SUZUKI,|0200226540|40.00|25.00|1.400|0.000,,STKMRHT590,40.0,25.0,1.4,527.0,NBC,Brushing,"Pickled and Oiled,Hot rolled steel",,False
895,C07002,SUZUKI,|0200220810|28.60|0.00|3.200|0.000,,STKM13A,28.6,0.0,3.2,137.2,IBC,Chamfer,"Pickled and Oiled,Hot rolled steel",,False
