ID,ItemNo,CUSTOMER_CODE,CUSTOMER_GROUP,ITEM_CODE,DLV_PLACE,Model,PartNo,PartName,MaterialCode,MaterialName,SURFACE_CODE,COLOR_CODE,LENGTH,PROCESSING_CODE,SpecialReq,Commodity,SymbolItem,QualityInf,Other,Rate,HideInCUS030,ReqForDLV,ModifyDate,QRCodeInfo1,QRCodeCus,ApplyDate_QRCode,INV_DV,LockItem,INPUT_DATE,INPUT_PERSON,MODIFY_DATE,MODIFY_PERSON,DIAMETER1,DIAMETER2,THICKNESS,SurfaceName,ColorName,ProcessName,Size,QUANTITY,TOLERANCE,isUsed
762,52,C07038,TTVN,|0200230841|25.40|0.00|1.200|0.000,TBHN,,79214-X7V03,DH-076,08,STKM13A,01,00,416.6,05,,,E-G,,,0.0,False,,2022-07-29 00:00:00,E8|DH-076|79214-X7V03,E8|DH-076|79214-X7V03|50.0||VietNam|D60B-RR|||Pcs||LCL|TTVN (SUNCO)||1|null|null|null|VN|,2022-12-26,*,False,2022-07-29 09:39:03,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.2,Cold  Rolled Steel ,NBC,Brushing,25.4 x 1.2,100.0,-0.5mm*+0.5mm,0
766,53,C07038,TTVN,|0200230841|25.40|0.00|1.000|0.000,TBHN,,79214-X7V03,DH-076,08,STKM13A,01,00,416.6,05,,,E-G,,,0.0,False,,2022-08-26 00:00:00,E8|DH-076|79214-X7V03,E8|DH-076|79214-X7V03|50.0||VietNam|D60B-RR|||Pcs||LCL|TTVN (SUNCO)||1|null|null|null|VN|,2023-04-28,,False,2022-08-26 12:59:40,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.0,Cold  Rolled Steel ,NBC,Brushing,25.4 x 1.0,0.0,,0
135,53,C07002,YAMAHA,|0200226117|38.10|0.00|1.800|0.000, PS1 ,,2TD-F1123-00-000Y, BACKSTAY LH ,61,STKMHT490,03,00,1285.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,38.1,0.0,1.8,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,38.1 x 1.8,100.0,+0.5 mm*-0.5 mm,0
604,53,C07029,HONDA,|0200230742|22.20|0.00|1.400|0.000,INT,K2CA,204,,07,HSST590C,01,00,6335.0,08,,,E-G,,,0.0,False,,2021-03-30 00:00:00,,,,,False,2021-03-30 15:45:43,id03,2023-11-03 08:49:48,id02,22.2,0.0,1.4,Cold  Rolled Steel ,NBC,Piping(Pre-End),22.2 x 1.4,169.0,+15.0 mm*-0.0 mm,0
561,53,C07031,HONDA,|0200226010|25.40|0.00|3.200|0.000,,,,,60,STAM390G,03,00,5500.0,08,,,E-G,,,0.0,True,,2021-03-04 00:00:00,,,,*,False,2021-03-04 10:42:53,id12,2023-11-20 14:58:15,id02,25.4,0.0,3.2,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),25.4 x 3.2,91.0,+15.0 mm*-0.0 mm,0
647,53,C07001,,|0200220810|31.80|0.00|2.300|0.000,,,,,08,STKM13A,03,00,6050.0,08,,,E-G,,,0.0,True,,2021-05-19 00:00:00,,,,,False,2021-05-19 11:16:40,id12,2023-11-30 09:31:14,ID02,31.8,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),31.8 x 2.3,0.0,,0
648,54,C07001,HONDA,|0200226010|17.30|0.00|2.000|0.000,,,,,60,STAM390G,03,00,5500.0,08,,,E-G,,,0.0,False,,2021-05-19 00:00:00,,,,,False,2021-05-19 11:16:40,id12,2023-11-30 09:31:14,ID02,17.3,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),17.3 x 2.0,217.0,+1.0 mm*+15.0 mm,0
605,54,C07029,HONDA,|0200230742|22.20|0.00|1.400|0.000,INT,K2CA,204.2,,07,HSST590C,01,00,6035.0,08,,,E-G,,,0.0,False,,2021-03-30 00:00:00,,,,,False,2021-03-30 15:45:43,id03,2023-11-03 08:49:48,id02,22.2,0.0,1.4,Cold  Rolled Steel ,NBC,Piping(Pre-End),22.2 x 1.4,169.0,+15.0 mm*-0.0 mm,0
558,54,C07031,HONDA,|0200226010|54.00|20.00|2.000|0.000,VIET TRI ,K56-B,,,60,STAM390G,03,01,560.0,05,,,E-G,,,0.0,False,,2021-03-01 00:00:00,,,,,False,2021-03-01 13:47:07,id12,2023-11-20 14:58:15,id02,54.0,20.0,2.0,"Pickled and Oiled,Hot rolled steel",IBC,Brushing,54 x 20 x 2.0,250.0,+0.5 mm*-0.5 mm,0
136,54,C07002,YAMAHA,|0200226117|19.10|0.00|1.600|0.000, PS1 ,,2TD-F116F-00-000Y, STAY REAR ,61,STKMHT490,03,00,297.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,19.1,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 1.6,0.0,,0
767,54,C07038,TTVN,|0200220810|12.70|0.00|1.600|0.000,TBHN,,72345-X7V42,DH-101,08,STKM13A,03,00,411.3,06,,,E-G,,,0.0,False,,2022-08-26 00:00:00,E8|DH-101|72345-X7V42,E8|DH-101|72345-X7V42|100.0||VietNam|D60B-FR|||PCS||LCL|TTVN (Sunco)||1|null|null|null|VN|,2023-08-02,,False,2022-08-26 12:59:40,id02,2023-08-02 11:05:45,id02,12.7,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,12.7 x 1.6,0.0,,0
768,55,C07038,TTVN,|0200221042|25.40|0.00|1.600|0.000,TBHN,,72422-X7V91,DH-102,10,STKM-550,03,00,435.0,05,,,E-G,,,0.0,False,,2022-08-26 00:00:00,E8|DH-102|72422-X7V91,E8|DH-102|72422-X7V91|50.0||VietNam|D60B-FR|||PCS||LCL|TTVN (Sunco)||1|null|null|null|VN|,2023-08-02,,False,2022-08-26 12:59:40,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
137,55,C07002,YAMAHA,|0200220810|60.50|0.00|2.000|0.000, PS1 ,,2TD-F1191-00-000Y, DOWN TUBE 1 ,08,STKM13A,03,00,1036.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,60.5,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,60.5 x 2.0,40.0,-0.5 mm*+0.5 mm,0
88,55,C07031,HONDA,|0200226010|54.00|20.00|2.000|0.000,VIET TRI,K56-A,,,60,STAM390G,03,01,560.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-20 14:58:15,id02,54.0,20.0,2.0,"Pickled and Oiled,Hot rolled steel",IBC,Brushing,54 x 20 x 2.0,250.0,+0.5 mm*-0.5 mm,0
606,55,C07029,HONDA,|0200230742|22.20|0.00|1.400|0.000,INT,,,,07,HSST590C,01,00,6175.0,08,,,E-G,,,0.0,True,,2021-03-30 00:00:00,,,,,False,2021-03-30 15:45:43,id03,2023-11-03 08:49:48,id02,22.2,0.0,1.4,Cold  Rolled Steel ,NBC,Piping(Pre-End),22.2 x 1.4,0.0,,0
649,55,C07001,,|0200226010|42.70|0.00|3.200|0.000,,,,,60,STAM390G,03,00,5500.0,08,,,E-G,,,0.0,True,,2021-05-19 00:00:00,,,,,False,2021-05-19 11:16:40,id12,2023-11-30 09:31:15,ID02,42.7,0.0,3.2,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),42.7 x 3.2,44.0,+15.0 mm*-0.0 mm,0
650,56,C07001,,|0200226010|48.60|0.00|2.600|0.000,,,,,60,STAM390G,03,00,5100.0,08,,,E-G,,,0.0,True,,2021-05-19 00:00:00,,,,,False,2021-05-19 11:16:40,id12,2023-11-30 09:31:15,ID02,48.6,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),48.6 x 2.6,44.0,+15.0 mm*-0.0 mm,0
607,56,C07029,HONDA,|0200226010|28.60|0.00|1.600|0.000,INT,,,,60,STAM390G,03,01,5220.0,08,,,E-G,,,0.0,False,,2021-03-30 00:00:00,E8||,,,,False,2021-03-30 15:45:43,id03,2023-11-03 08:49:48,id02,28.6,0.0,1.6,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),28.6 x 1.6,0.0,,0
666,56,C07031,HONDA,|0200226010|28.60|0.00|1.600|0.000,HUY HOANG,K2ZA/K3AA,,,60,STAM390G,03,01,5520.0,08,,,E-G,,,0.0,False,,2021-07-03 00:00:00,E8||,,,,False,2021-07-03 16:14:47,ID02,2023-11-20 14:58:15,id02,28.6,0.0,1.6,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),28.6 x 1.6,127.0,+15.0 mm*-0.0 mm,0
138,56,C07002,YAMAHA,|0200220139|19.10|0.00|1.400|0.000, PS1 ,,2TD-F1197-00-000Y, CROSS TUBE 2 ,01,STKM11A,03,00,286.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,19.1,0.0,1.4,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,19.1 x 1.4,0.0,,0
769,56,C07038,TTVN,|0200230841|25.40|0.00|1.000|0.000,TBHN,,72422-X7V92,DH-103,08,STKM13A,01,00,435.0,05,,,E-G,,,0.0,False,,2022-08-26 00:00:00,E8|DH-103|72422-X7V92,E8|DH-103|72422-X7V92|50.0||VietNam|D60B-FR|||PCS||LCL|TTVN (Sunco)||1|null|null|null|VN|,2023-08-02,,False,2022-08-26 12:59:40,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.0,Cold  Rolled Steel ,NBC,Brushing,25.4 x 1.0,0.0,,0
770,57,C07038,TTVN,|0200226010|25.40|0.00|1.600|0.000,TBHN,,72422-X7V98,,60,STAM390G,03,00,463.0,05,,,E-G,,,0.0,False,,2022-08-26 00:00:00,E8||72422-X7V98,,,,False,2022-08-26 12:59:40,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
139,57,C07002,YAMAHA,|0200226117|25.40|0.00|1.600|0.000, PS1 ,,2TD-F1198-00-000Y, CROSS TUBE 3 ,61,STKMHT490,03,00,355.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
667,57,C07031,HONDA,|0200225939|22.20|0.00|2.000|0.000,ANH TRANG,K2ZA/K3AA,,,59,STAM290GA,03,00,5931.0,08,,,E-G,,,0.0,False,,2021-07-03 00:00:00,,,,,False,2021-07-03 16:14:47,ID02,2023-11-20 14:58:15,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),22.2 x 2.0,127.0,+15.0 mm*-0.0 mm,0
656,57,C07029,HONDA,|0200226010|22.20|0.00|2.000|0.000,INT,,,,60,STAM390G,03,00,5600.0,08,,,E-G,,,0.0,True,,2021-05-19 00:00:00,,,,,False,2021-05-19 16:26:26,id12,2023-11-03 08:49:49,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),22.2 x 2.0,169.0,-0.0 mm*+15 mm,0
651,57,C07001,,|0200226010|25.40|0.00|1.600|0.000,,,,,60,STAM390G,03,00,6009.0,08,,,E-G,,,0.0,True,,2021-05-19 00:00:00,,,,,False,2021-05-19 11:16:40,id12,2023-11-30 09:31:15,ID02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),25.4 x 1.6,0.0,,0
652,58,C07001,HONDA,|0200225939|19.10|0.00|2.600|0.000,,,,,59,STAM290GA,03,00,5000.0,08,,,E-G,,,0.0,False,,2021-05-19 00:00:00,,,,,False,2021-05-19 11:16:40,id12,2023-11-30 09:31:15,ID02,19.1,0.0,2.6,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),19.1 x 2.6,127.0,+1.0 mm*15.0 mm,0
668,58,C07031,HONDA,|0200226010|15.90|0.00|1.600|0.000,HUY HOANG,K2ZA/K3AA,,,60,STAM390G,03,00,5830.0,08,,,E-G,,,0.0,False,,2021-07-03 00:00:00,E8||,,,,False,2021-07-03 16:14:47,ID02,2023-11-20 14:58:15,id02,15.9,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),15.9 x 1.6,217.0,+15.0 mm*-0.0 mm,0
681,58,C07029,HONDA,|0200226010|42.70|0.00|2.000|0.000,INT,K12,86,,60,STAM390G,03,01,6180.0,08,,,E-G,,,0.0,True,,2021-08-16 00:00:00,,,,,False,2021-08-16 13:32:00,id02,2023-11-03 08:49:49,id02,42.7,0.0,2.0,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),42.7 x 2.0,61.0,-0.0 mm*+15.0 mm,0
140,58,C07002,YAMAHA,|0200226117|15.90|0.00|1.600|0.000, PS1 ,,2TD-F119X-00-000Y, PIPE 1 ,61,STKMHT490,03,00,279.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,15.9,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,15.9 x 1.6,0.0,,0
771,58,C07038,TTVN,|0200226010|25.40|0.00|1.600|0.000,TBHN,,72422-X7V99,,60,STAM390G,03,00,443.6,05,,,E-G,,,0.0,False,,2022-08-26 00:00:00,E8||72422-X7V99,,,,False,2022-08-26 12:59:40,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 1.6,0.0,,0
783,59,C07038,TTVN,|0200226010|25.40|0.00|1.600|0.000,XH,,72422-X7V98,,60,STAM390G,03,01,462.8,06,,,E-G,,,0.0,False,,2022-11-01 00:00:00,E8||72422-X7V98,,,,False,2022-11-01 09:01:46,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",IBC,Chamfer,25.4 x 1.6,500.0,+0.4mm*-0.4mm,0
141,59,C07002,YAMAHA,|0200220810|31.80|0.00|1.600|0.000, PS1 ,,2TD-F119Y-00-000Y, PIPE 2 ,08,STKM13A,03,00,620.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:34,id02,31.8,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,31.8 x 1.6,0.0,,0
674,59,C07001,OTHER,|0200226010|19.10|0.00|2.000|0.000,NL06,PIAGIO VN,B161912005300,,60,STAM390G,03,00,5300.0,08,,,E-G,,,0.0,False,,2021-07-09 00:00:00,E8||B161912005300,,,,False,2021-07-09 13:42:07,id02,2023-11-30 09:31:15,ID02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),19.1 x 2.0,217.0,-0.0 mm*+15.0 mm,0
669,59,C07031,HONDA,|0200226010|22.20|0.00|2.900|0.000,VIET TRI,K2ZA/K3AA,,,60,STAM390G,03,00,5740.0,08,,,E-G,,,0.0,False,,2021-07-03 00:00:00,E8||,,,,False,2021-07-03 16:17:11,ID02,2023-11-20 14:58:15,id02,22.2,0.0,2.9,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),22.2 x 2.9,91.0,-0.0 mm*+15.0 mm,0
687,59,C07029,HONDA,|0200226010|22.20|0.00|1.400|0.000,INT,K1W,204.3,,60,STAM390G,03,01,6100.0,08,,,E-G,,,0.0,True,,2021-08-25 00:00:00,,,,,False,2021-08-25 16:21:29,id02,2023-11-03 08:49:49,id02,22.2,0.0,1.4,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),22.2 x 1.4,271.0,- 0.0 mm*+15.0 mm,0
688,60,C07029,HONDA,|0200226010|22.20|0.00|1.400|0.000,INT,,204.4,,60,STAM390G,03,01,6030.0,08,,,E-G,,,0.0,True,,2021-08-25 00:00:00,,,,,False,2021-08-25 16:21:29,id02,2023-11-03 08:49:49,id02,22.2,0.0,1.4,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),22.2 x 1.4,271.0,- 0.0 mm*+15.0 mm,0
693,60,C07001,OTHER,|0200226010|28.60|0.00|2.000|0.000,NL06,PIAGIO VN,B162862005500,,60,STAM390G,03,00,5500.0,08,,,E-G,,,0.0,False,,2021-10-08 00:00:00,E8||B162862005500,,,,False,2021-10-08 15:33:52,id02,2023-11-30 09:31:15,ID02,28.6,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),28.6 x 2.0,169.0,+15.0 mm*-0.0 mm,0
670,60,C07031,HONDA,|0200226010|38.10|0.00|2.000|0.000,VIET TRI,K2ZA/K3AA,A,,60,STAM390G,03,01,693.0,05,,,E-G,,,0.0,False,,2021-07-03 00:00:00,E8||A,,,,False,2021-07-03 16:20:01,ID02,2023-11-20 14:58:15,id02,38.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",IBC,Brushing,38.1 x 2.0,200.0,+0.5 mm*-0.5 mm,0
142,60,C07002,YAMAHA,|0200220139|22.20|0.00|2.000|0.000, PS1 ,,31C-F1123-00-000Y, BACK STAY LH ,01,STKM11A,03,00,384.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:35,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.0,50.0,-0.5 mm*+0.5 mm,0
784,60,C07038,TTVN,|0200226010|25.40|0.00|1.600|0.000,XH,,72422-X7V99,,60,STAM390G,03,01,443.4,06,,,E-G,,,0.0,False,,2022-11-01 00:00:00,E8||72422-X7V99,,,,False,2022-11-01 09:01:46,id02,2023-08-02 11:05:45,id02,25.4,0.0,1.6,"Pickled and Oiled,Hot rolled steel",IBC,Chamfer,25.4 x 1.6,500.0,+0.4mm*-0.4mm,0
777,61,C07001,HONDA,|0200226010|54.00|0.00|2.900|0.000,NLX5,,,,60,STAM390G,03,01,6366.0,08,,,E-G,,,0.0,False,,2022-09-15 00:00:00,E8||,,,,False,2022-09-15 08:26:47,id02,2023-11-30 09:31:15,ID02,54.0,0.0,2.9,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),54 x 2.9,61.0,-0.0 mm*+15.0mm,0
143,61,C07002,YAMAHA,|0200220810|48.60|0.00|3.200|0.000, PS1 ,,3S4-F1115-00-000Y, PIPE MAIN ,08,STKM13A,03,00,701.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:35,id02,48.6,0.0,3.2,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,48.6 x 3.2,70.0,+0.5 mm*-0.5 mm,0
677,61,C07031,HONDA,|0200226010|19.10|0.00|2.000|0.000,VIETTRI,K1WF,,,60,STAM390G,03,00,5824.0,08,,,E-G,,,0.0,False,,2021-08-06 00:00:00,E8||,,,,False,2021-08-06 11:33:39,id06,2023-11-20 14:58:15,id02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),19.1 x 2.0,127.0,-0.0 mm*+15.0 mm,0
691,61,C07029,HONDA,|0200226010|28.60|0.00|1.600|0.000,INT,K1W,248,,60,STAM390G,03,00,6300.0,08,,,E-G,,,0.0,False,,2021-10-01 00:00:00,,,,,False,2021-10-01 10:57:11,id02,2023-11-03 08:49:49,id02,28.6,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),28.6 x 1.6,169.0,+15.0 mm*-0.0 mm,0
692,62,C07029,HONDA,|0200226010|42.70|0.00|2.300|0.000,INT,,,,60,STAM390G,03,00,5090.0,08,,,E-G,,,0.0,False,,2021-10-01 00:00:00,E8||,,,,False,2021-10-01 10:57:11,id02,2023-11-03 08:49:49,id02,42.7,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),42.7 x 2.3,61.0,-0.0 mm*+15.0 mm,0
678,62,C07031,HONDA,|0200226010|31.80|0.00|2.600|0.000,VIETTRI,,,,60,STAM390G,03,01,5405.0,08,,,E-G,,,0.0,False,,2021-08-06 00:00:00,,,,,False,2021-08-06 11:41:44,ID02,2023-11-20 14:58:15,id02,31.8,0.0,2.6,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),31.8 x 2.6,61.0,-0.0 mm*+15 mm,0
144,62,C07002,YAMAHA,|0200220139|22.20|0.00|2.000|0.000, PS1 ,,3S4-F1123-00-000Y, BACK STAY LH ,01,STKM11A,03,00,353.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:35,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.0,50.0,-0.5 mm*+0.5 mm,0
890,62,C07001,HONDA,|0200226010|19.10|0.00|2.000|0.000,NL01,,BA71912005500,,60,STAM390G,03,00,5500.0,08,,,E-G,,,0.0,False,,2023-11-08 00:00:00,E8||BA71912005500,,,,False,2023-11-08 14:37:54,id02,2023-11-30 09:31:15,ID02,19.1,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),19.1 x 2.0,217.0,-0.0 mm*+15.0 mm,0
145,63,C07002,YAMAHA,|0200220139|22.20|0.00|2.000|0.000, PS1 ,,3S4-F1124-00-000Y, BACK STAY RH ,01,STKM11A,03,00,366.0,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:35,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,22.2 x 2.0,50.0,-0.5 mm*+0.5 mm,0
679,63,C07031,HONDA,|0200236041|22.20|0.00|1.200|0.000,KHAI HUNG,K2CA,,,60,STAM390G,01,00,5570.0,08,,,E-G,,,0.0,True,,2021-08-06 00:00:00,,,,,False,2021-08-06 11:41:44,ID02,2023-11-20 14:58:16,id02,22.2,0.0,1.2,Cold  Rolled Steel ,NBC,Piping(Pre-End),22.2 x 1.2,217.0,+15 mm*-0.0 mm,0
701,63,C07029,HONDA,|0200226010|19.10|0.00|1.400|0.000,INT,K2TA,103.5,,60,STAM390G,03,00,6030.0,08,,,E-G,,,0.0,False,,2021-12-20 00:00:00,,,,,False,2021-12-20 09:40:12,id02,2023-11-03 08:49:49,id02,19.1,0.0,1.4,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),19.1 x 1.4,271.0,- 0.0 mm*+15.0 mm,0
702,64,C07029,HONDA,|0200226010|22.20|0.00|2.000|0.000,INT,,,,60,STAM390G,03,00,6150.0,08,,,E-G,,,0.0,True,,2021-12-20 00:00:00,,,,*,False,2021-12-20 09:40:12,id02,2023-11-03 08:49:49,id02,22.2,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),22.2 x 2.0,169.0,-0.0 mm*+15 mm,0
680,64,C07031,HONDA,|0200230742|22.20|0.00|1.400|0.000,KHAI HUNG,K2CA,,,07,HSST590C,01,00,5580.0,08,,,E-G,,,0.0,True,,2021-08-06 00:00:00,,,,,False,2021-08-06 11:41:44,ID02,2023-11-20 14:58:16,id02,22.2,0.0,1.4,Cold  Rolled Steel ,NBC,Piping(Pre-End),22.2 x 1.4,169.0,+15.0 mm*-0.0 mm,0
570,64,C07002,YAMAHA,|0200220139|60.50|0.00|2.000|0.000,,,44S-F1115-00-000Y,PIPE MAIN,01,STKM11A,03,00,1014.0,06,,,E-G,,,0.0,False,,2021-03-10 00:00:00,,,,,False,2021-03-10 15:16:37,id02,2023-11-14 16:27:35,id02,60.5,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,60.5 x 2.0,40.0,+0.5 mm*-0.5 mm,0
703,65,C07029,HONDA,|0200226010|22.20|0.00|1.600|0.000,INT,K2ZA,287,,60,STAM390G,03,00,6400.0,08,,,E-G,,,0.0,False,,2021-12-20 00:00:00,,,,,False,2021-12-20 09:40:12,id02,2023-11-03 08:49:49,id02,22.2,0.0,1.6,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),22.2 x 1.6,169.0,-0.0 mm*+15.0 mm,0
690,65,C07031,HONDA,|0200226010|19.10|0.00|1.400|0.000,ANH TRANG,K2SG,,,60,STAM390G,03,00,5820.0,08,,,E-G,,,0.0,False,,2021-09-27 00:00:00,E8||,,,,False,2021-09-27 11:55:53,id06,2023-11-20 14:58:16,id02,19.1,0.0,1.4,"Pickled and Oiled,Hot rolled steel",NBC,Piping(Pre-End),19.1 x 1.4,169.0,- 0.0 mm*+15.0 mm,0
365,65,C07002,YAMAHA,|0200220139|60.50|0.00|2.000|0.000,PS1,,4D1-F1115-00-000Y,PIPE MAIN,01,STKM11A,03,00,1064.0,06,,,E-G,,,0.0,False,,2021-02-26 00:00:00,,,,,False,2021-02-26 14:08:28,id12,2023-11-14 16:27:35,id02,60.5,0.0,2.0,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,60.5 x 2.0,25.0,+0.5 mm*-0.5 mm,0
146,66,C07002,HONDA USA,|0200226240|25.40|0.00|2.300|0.000, PS1 ,,51351-HL5-E600-20-000Y," PIPE A, FR. ARM ",62,STKMHT590,03,00,346.5,05,,,E-G,,,0.0,False,,2020-12-01 00:00:00,,,,,False,2020-12-01 00:00:00,7777,2023-11-14 16:27:35,id02,25.4,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Brushing,25.4 x 2.3,0.0,,0
704,66,C07029,HONDA,|0200225900|15.00|10.30|2.350|0.000,INT,K2ZA,133.2,,59,STAM290GA,03,01,6200.0,08,,,E-C,,,0.0,False,,2021-12-20 00:00:00,,,,,False,2021-12-20 09:40:12,id02,2023-11-03 08:49:49,id02,15.0,10.3,2.35,"Pickled and Oiled,Hot rolled steel",IBC,Piping(Pre-End),15 x 10.3 x 2.35,0.0,,0
695,66,C07031,HONDA,|0200226010|42.70|0.00|1.400|0.000,VIETTRI,K2TA,B,,60,STAM390G,03,01,810.0,05,,,E-G,,,0.0,False,,2021-10-26 00:00:00,,,,,False,2021-10-26 13:06:50,id02,2023-11-20 14:58:16,id02,42.7,0.0,1.4,"Pickled and Oiled,Hot rolled steel",IBC,Brushing,42.7 x 1.4,160.0,+0.5 mm*-0.5 mm,0
696,67,C07031,HONDA,|0200226010|42.70|0.00|1.600|0.000,VIETTR,K2TA,B,,60,STAM390G,03,01,810.0,05,,,E-G,,,0.0,False,,2021-10-26 00:00:00,,,,,False,2021-10-26 13:06:50,id02,2023-11-20 14:58:16,id02,42.7,0.0,1.6,"Pickled and Oiled,Hot rolled steel",IBC,Brushing,42.7 x 1.6,160.0,-0.5mm*+0.5mm,0
327,67,C07002,HONDA USA,|0200226010|31.80|0.00|2.300|0.000,WD2,,51352-HN6-A300-H1-000Y,"COLLAR, FR. ARM PIVOT",60,STAM390G,03,00,40.8,06,,,E-G,,,0.0,False,,2021-01-13 00:00:00,,,,,False,2021-01-13 13:17:43,id12,2023-11-14 16:27:35,id02,31.8,0.0,2.3,"Pickled and Oiled,Hot rolled steel",NBC,Chamfer,31.8 x 2.3,0.0,,0
