ParentItemCode,ParentThickness2,ParentLength,ChildItemCode,ChildThickness2,ChildLength,ParentQty,ProcessCode,Main_Material
|0200220810|34.00|0.00|2.600|0.000,0.0,1415.0,|0200220810|34.00|0.00|2.600|0.000,0.0,5711.0,4.0,CM,
|0200220810|34.00|0.00|2.600|0.000,0.0,5211.0,|0101021700|0.00|0.00|0.000|103.000,2.6,0.0,1.0,CO,
|0200220810|34.00|0.00|2.600|0.000,0.0,1290.0,|0200220810|34.00|0.00|2.600|0.000,0.0,5211.0,4.0,CM,
|0200220810|48.60|0.00|2.600|0.000,0.0,5692.0,|0101021700|0.00|0.00|0.000|148.500,2.6,0.0,1.0,CO,
|0200220810|48.60|0.00|2.600|0.000,0.0,805.0,|0200220810|48.60|0.00|2.600|0.000,0.0,5692.0,7.0,CM,
|0200226010|19.10|0.00|1.600|0.000,0.0,6175.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,6300.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,6050.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200226010|19.10|0.00|2.300|0.000,0.0,6265.0,|0101021700|0.00|0.00|0.000|56.500,2.3,0.0,1.0,CO,
|0200236041|22.20|0.00|1.200|0.000,0.0,6360.0,|0101031000|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200236041|22.20|0.00|1.200|0.000,0.0,6020.0,|0101031000|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200230742|22.20|0.00|1.400|0.000,0.0,6335.0,|0101031200|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200230742|22.20|0.00|1.400|0.000,0.0,6035.0,|0101031200|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200226010|45.00|0.00|2.000|0.000,0.0,4900.0,|0101021700|0.00|0.00|0.000|139.000,2.0,0.0,1.0,CO,
|0200226010|31.80|0.00|1.400|0.000,0.0,6352.0,|0101021700|0.00|0.00|0.000|99.000,1.4,0.0,1.0,CO,
|0200220810|31.80|0.00|1.600|0.000,0.0,5500.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|1.600|0.000,0.0,5600.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|1.600|0.000,0.0,5700.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220810|31.80|0.00|1.600|0.000,0.0,5900.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,6250.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,6310.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,6410.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,6276.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|31.80|0.00|1.400|0.000,0.0,895.0,|0200226010|31.80|0.00|1.400|0.000,0.0,6352.0,7.0,CM,
|0200226010|42.70|0.00|2.000|0.000,0.0,6130.0,|0101021700|0.00|0.00|0.000|131.000,2.0,0.0,1.0,CO,
|0101030100|0.00|0.00|0.000|89.500,1.0,0.0,|0101030100|0.00|0.00|0.000|722.000,1.0,0.0,1.0,PS,
|0101030100|0.00|0.00|0.000|89.500,1.0,0.0,|0101030100|0.00|0.00|0.000|960.000,1.0,0.0,1.0,PS,1
|0101030100|0.00|0.00|0.000|59.500,1.0,0.0,|0101030100|0.00|0.00|0.000|722.000,1.0,0.0,1.0,PS,
|0101030100|0.00|0.00|0.000|59.500,1.0,0.0,|0101030100|0.00|0.00|0.000|960.000,1.0,0.0,1.0,PS,1
|0200226010|25.40|0.00|1.400|0.000,0.0,6375.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200226010|25.40|0.00|1.400|0.000,0.0,6310.0,|0101021700|0.00|0.00|0.000|78.500,1.4,0.0,1.0,CO,
|0200226010|25.40|0.00|1.600|0.000,0.0,6310.0,|0101021700|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200236041|28.60|0.00|1.200|0.000,0.0,6200.0,|0101031000|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,900.0,|0200226010|19.10|0.00|2.000|0.000,0.0,5460.0,6.0,CM,
|0200226339|40.00|20.00|2.300|0.000,0.0,6065.0,|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,1.0,CO,
|0200226339|40.00|20.00|2.300|0.000,0.0,426.0,|0200226339|40.00|20.00|2.300|0.000,0.0,6065.0,14.0,CM,
|0200220139|38.10|0.00|2.000|0.000,0.0,5219.0,|0101022000|0.00|0.00|0.000|117.000,2.0,0.0,1.0,CO,
|0200220139|38.10|0.00|2.000|0.000,0.0,1292.0,|0200220139|38.10|0.00|2.000|0.000,0.0,5219.0,4.0,CM,
|0200230120|22.20|0.00|1.200|0.000,0.0,6002.0,|0101030100|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200230120|22.20|0.00|1.200|0.000,0.0,845.0,|0200230120|22.20|0.00|1.200|0.000,0.0,6002.0,7.0,CM,
|0200220139|31.80|0.00|2.000|0.000,0.0,336.8,|0200220139|31.80|0.00|2.000|0.000,0.0,6475.0,19.0,CM,
|0200220810|48.60|0.00|2.600|0.000,0.0,524.7,|0200220810|48.60|0.00|2.600|0.000,0.0,5692.0,10.0,CM,
|0200226010|31.80|0.00|2.600|0.000,0.0,6122.0,|0101021700|0.00|0.00|0.000|97.000,2.6,0.0,1.0,CO,
|0200220139|25.40|0.00|2.600|0.000,0.0,274.4,|0200220139|25.40|0.00|2.600|0.000,0.0,6163.0,22.0,CT,
|0200220139|25.40|0.00|2.600|0.000,0.0,6163.0,|0101022000|0.00|0.00|0.000|75.500,2.6,0.0,1.0,CO,
|0101022000|0.00|0.00|0.000|75.500,2.6,0.0,"|0101022000|0.00|0.00|0.000|1,075.000",2.5,0.0,1.0,PS,1
|0200226010|31.80|0.00|1.400|0.000,0.0,5850.0,|0101021700|0.00|0.00|0.000|99.000,1.4,0.0,1.0,CO,
|0200230120|28.60|0.00|1.200|0.000,0.0,5850.0,|0101030100|0.00|0.00|0.000|89.000,1.2,0.0,1.0,CO,
|0200220139|28.60|0.00|3.200|0.000,0.0,5900.0,|0101022000|0.00|0.00|0.000|84.500,3.2,0.0,1.0,CO,
|0101022000|0.00|0.00|0.000|84.500,3.2,0.0,|0101022000|0.00|0.00|0.000|965.000,3.05,0.0,1.0,PS,1
|0200220139|38.10|0.00|2.000|0.000,0.0,1500.0,|0200220139|38.10|0.00|2.000|0.000,0.0,5219.0,3.0,CM,
|0101021700|0.00|0.00|0.000|114.000,3.2,0.0,"|0101021700|0.00|0.00|0.000|1,030.000",3.05,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|114.000,3.2,0.0,|0101021700|0.00|0.00|0.000|990.000,3.05,0.0,1.0,PS,
|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,"|0101022000|0.00|0.00|0.000|1,050.000",2.2,0.0,1.0,PS,1
|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,"|0101022000|0.00|0.00|0.000|1,003.000",2.3,0.0,1.0,PS,
|0200226240|28.60|0.00|2.600|0.000,0.0,224.0,|0200226240|28.60|0.00|2.600|0.000,0.0,5959.0,26.0,CM,
|0200220139|25.40|0.00|2.600|0.000,0.0,274.7,|0200220139|25.40|0.00|2.600|0.000,0.0,6163.0,22.0,CT,
|0200226700|46.00|38.00|4.000|0.000,0.0,38.0,|0200226700|46.00|38.00|4.000|0.000,0.0,39.5,1.0,TO,
|0200262901|22.20|0.00|1.200|0.000,0.0,410.0,|0200262901|22.20|0.00|1.200|0.000,0.0,435.0,1.0,CT,
|0200262901|22.20|0.00|1.200|0.000,0.0,350.0,|0200262901|22.20|0.00|1.200|0.000,0.0,435.0,1.0,CT,
|0200220810|38.10|31.75|2.000|0.000,0.0,5300.0,|0101021700|0.00|0.00|0.000|135.500,2.0,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|135.500,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0200226339|40.00|20.00|1.600|0.000,0.0,6000.0,|0101022000|0.00|0.00|0.000|115.500,1.6,0.0,1.0,CO,
|0200226339|40.00|20.00|1.600|0.000,0.0,444.5,|0200226339|40.00|20.00|1.600|0.000,0.0,5997.0,13.0,CM,
|0200226117|25.40|0.00|2.000|0.000,0.0,136.0,|0200226117|25.40|0.00|2.000|0.000,0.0,6151.0,44.0,CT,
|0200226410|40.00|20.00|1.600|0.000,0.0,6450.0,|0101021700|0.00|0.00|0.000|115.500,1.6,0.0,1.0,CO,
|0200226117|38.10|0.00|1.800|0.000,0.0,390.0,|0200226117|38.10|0.00|1.800|0.000,0.0,5924.0,15.0,CM,
|0200226117|38.10|0.00|1.800|0.000,0.0,5924.0,|0101021400|0.00|0.00|0.000|117.500,1.8,0.0,1.0,CO,
|0200220810|22.20|0.00|2.000|0.000,0.0,850.0,|0200226010|22.20|0.00|2.000|0.000,0.0,6250.0,7.0,CM,
|0200220810|22.20|0.00|2.000|0.000,0.0,1020.0,|0200226010|22.20|0.00|2.000|0.000,0.0,6250.0,6.0,CM,
|0200220810|22.20|0.00|2.000|0.000,0.0,820.0,|0200226010|22.20|0.00|2.000|0.000,0.0,6250.0,7.0,CM,
|0200220810|48.60|0.00|2.600|0.000,0.0,515.0,|0200220810|48.60|0.00|2.600|0.000,0.0,6247.0,12.0,CM,
|0200220810|48.60|0.00|2.600|0.000,0.0,6247.0,|0101021700|0.00|0.00|0.000|148.500,2.6,0.0,1.0,CO,
|0200225926|48.60|0.00|3.500|0.000,0.0,5300.0,|0101021900|0.00|0.00|0.000|146.500,3.5,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|48.500,1.6,0.0,"|0101021700|0.00|0.00|0.000|1,160.000",1.5,0.0,1.0,PS,1
|0200226010|15.90|0.00|1.600|0.000,0.0,5800.0,|0101021700|0.00|0.00|0.000|48.500,1.6,0.0,1.0,CO,
|0200220139|31.80|0.00|2.000|0.000,0.0,6073.0,|0101022000|0.00|0.00|0.000|97.000,2.0,0.0,1.0,CO,
|0200220139|31.80|0.00|2.000|0.000,0.0,400.0,|0200220139|31.80|0.00|2.000|0.000,0.0,6073.0,15.0,CM,
|0200226010|31.80|0.00|1.600|0.000,0.0,5900.0,|0101021700|0.00|0.00|0.000|98.500,1.6,0.0,1.0,CO,
|0200220139|19.10|0.00|1.400|0.000,0.0,286.0,|0200220139|19.10|0.00|1.400|0.000,0.0,5571.0,19.0,CT,
|0200220139|12.70|0.00|2.000|0.000,0.0,285.0,|0200220139|12.70|0.00|2.000|0.000,0.0,4870.0,16.0,CT,
|0200226339|40.00|20.00|2.300|0.000,0.0,6133.0,|0101022000|0.00|0.00|0.000|116.000,2.3,0.0,1.0,CO,
|0200226010|38.10|0.00|2.000|0.000,0.0,6060.0,|0101021700|0.00|0.00|0.000|117.000,2.0,0.0,1.0,CO,
|0200226010|38.10|0.00|2.000|0.000,0.0,750.0,|0200226010|38.10|0.00|2.000|0.000,0.0,6060.0,8.0,CM,
|0200226010|28.60|0.00|1.600|0.000,0.0,5550.0,|0101021700|0.00|0.00|0.000|87.500,1.6,0.0,1.0,CO,
|0200220139|28.60|0.00|2.000|0.000,0.0,6172.0,|0101022000|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200220139|28.60|0.00|2.000|0.000,0.0,150.0,|0200220139|28.60|0.00|2.000|0.000,0.0,6172.0,40.0,CT,
|0200220139|22.20|0.00|2.000|0.000,0.0,5857.0,|0101022000|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200220139|22.20|0.00|2.000|0.000,0.0,445.2,|0200220139|22.20|0.00|2.000|0.000,0.0,5857.0,13.0,CM,
|0200226010|42.70|0.00|2.000|0.000,0.0,6180.0,|0101021700|0.00|0.00|0.000|131.000,2.0,0.0,1.0,CO,
|0200226010|25.40|0.00|1.600|0.000,0.0,6170.0,|0101021700|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0101022000|0.00|0.00|0.000|47.500,2.0,0.0,|0101022000|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,|0101022000|0.00|0.00|0.000|47.500,2.0,0.0,1.0,CO,
|0200220139|15.90|0.00|2.000|0.000,0.0,220.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,27.0,CT,
|0200220139|15.90|0.00|2.000|0.000,0.0,210.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,28.0,CT,
|0200220810|22.20|0.00|2.000|0.000,0.0,810.0,|0200226010|22.20|0.00|2.000|0.000,0.0,6250.0,7.0,CM,
|0200226010|28.60|0.00|2.000|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200226010|19.10|0.00|2.000|0.000,0.0,5300.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200226117|25.40|0.00|1.600|0.000,0.0,647.0,|0200226117|25.40|0.00|1.600|0.000,0.0,6110.0,9.0,CT,
|0200226010|15.90|0.00|1.600|0.000,0.0,6000.0,|0101021700|0.00|0.00|0.000|48.500,1.6,0.0,1.0,CO,
|0200226240|28.60|0.00|2.300|0.000,0.0,401.0,|0200226240|28.60|0.00|2.300|0.000,0.0,5731.0,14.0,CT,
|0200220139|15.90|0.00|2.000|0.000,0.0,203.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,29.0,CT,
|0200220139|15.90|0.00|2.000|0.000,0.0,200.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,29.0,CT,
|0200220139|15.90|0.00|2.000|0.000,0.0,198.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,29.0,CT,
|0200220139|15.90|0.00|2.000|0.000,0.0,194.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,30.0,CT,
|0200226240|28.60|0.00|2.300|0.000,0.0,401.0,|0200226240|28.60|0.00|2.300|0.000,0.0,5731.0,14.0,CM,
|0200230742|25.00|55.00|1.600|0.000,0.0,550.0,|0200230742|25.00|55.00|1.600|0.000,0.0,6159.0,11.0,CM,
|0200236041|22.20|0.00|1.200|0.000,0.0,5570.0,|0101031000|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200230742|22.20|0.00|1.400|0.000,0.0,5556.0,|0101031200|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200226010|31.80|0.00|2.600|0.000,0.0,5405.0,|0101021700|0.00|0.00|0.000|97.000,2.6,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,5560.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|28.60|0.00|3.200|0.000,0.0,307.0,|0200226010|28.60|0.00|3.200|0.000,0.0,5925.0,19.0,CM,
|0200226010|34.00|0.00|2.000|0.000,0.0,228.0,|0200226010|34.00|0.00|2.000|0.000,0.0,6000.0,26.0,CT,
|0200226010|19.10|0.00|2.000|0.000,0.0,48.0,|0200226010|19.10|0.00|2.000|0.000,0.0,5460.0,105.0,CT,
|0200220126|42.70|0.00|3.500|0.000,0.0,282.0,|0200220126|42.70|0.00|3.500|0.000,0.0,6046.0,21.0,CT,
|0200226010|19.10|0.00|2.000|0.000,0.0,90.0,|0200226010|19.10|0.00|2.000|0.000,0.0,5460.0,58.0,CT,
|0200220810|48.60|0.00|2.600|0.000,0.0,555.0,|0200220810|48.60|0.00|2.600|0.000,0.0,5692.0,10.0,CM,
|0200220810|34.00|0.00|2.600|0.000,0.0,830.0,|0200220810|34.00|0.00|2.600|0.000,0.0,5211.0,6.0,CM,
|0200220810|34.00|0.00|2.600|0.000,0.0,750.0,|0200220810|34.00|0.00|2.600|0.000,0.0,5711.0,7.0,CM,
|0200220810|38.10|0.00|2.000|0.000,0.0,1250.0,|0200226010|38.10|0.00|2.000|0.000,0.0,6060.0,4.0,CM,
|0200220810|34.00|0.00|2.000|0.000,0.0,700.0,|0200226010|34.00|0.00|2.000|0.000,0.0,6000.0,8.0,CM,
|0200226117|28.60|0.00|2.000|0.000,0.0,5893.0,|0101021400|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200226117|28.60|0.00|2.000|0.000,0.0,6037.0,|0101021400|0.00|0.00|0.000|87.000,2.0,0.0,1.0,CO,
|0200226117|28.60|0.00|2.000|0.000,0.0,388.0,|0200226117|28.60|0.00|2.000|0.000,0.0,5893.0,15.0,CM,
|0200226117|28.60|0.00|2.000|0.000,0.0,664.0,|0200226117|28.60|0.00|2.000|0.000,0.0,6037.0,9.0,CM,
|0200226010|19.10|0.00|2.000|0.000,0.0,5000.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0200220139|15.90|0.00|2.000|0.000,0.0,196.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,30.0,CT,
|0200220139|15.90|0.00|2.000|0.000,0.0,192.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,30.0,CT,
|0200226117|25.40|0.00|1.600|0.000,0.0,6064.0,|0101021400|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200226117|25.40|0.00|1.600|0.000,0.0,5884.0,|0101021400|0.00|0.00|0.000|78.000,1.6,0.0,1.0,CO,
|0200226117|25.40|0.00|1.600|0.000,0.0,667.0,|0200226117|25.40|0.00|1.600|0.000,0.0,6064.0,9.0,CT,
|0200226117|25.40|0.00|1.600|0.000,0.0,647.0,|0200226117|25.40|0.00|1.600|0.000,0.0,5884.0,9.0,CM,
|0200236041|22.20|0.00|1.200|0.000,0.0,6290.0,|0101031000|0.00|0.00|0.000|69.500,1.2,0.0,1.0,CO,
|0200226010|22.20|0.00|1.600|0.000,0.0,5758.0,|0101021700|0.00|0.00|0.000|67.500,1.6,0.0,1.0,CO,
|0200220139|31.80|0.00|2.600|0.000,0.0,350.0,|0200220139|31.80|0.00|2.600|0.000,0.0,5300.0,15.0,CM,
|0200220139|38.10|0.00|2.600|0.000,0.0,350.0,|0200220139|38.10|0.00|2.600|0.000,0.0,6133.0,17.0,CM,
|0200230841|25.40|0.00|1.200|0.000,0.0,1335.0,|0200230841|25.40|0.00|1.200|0.000,0.0,5538.0,4.0,CM,
|0200220810|25.40|0.00|1.600|0.000,0.0,659.0,|0200220810|25.40|0.00|1.600|0.000,0.0,6009.0,9.0,CM,
|0200220810|22.20|0.00|2.000|0.000,0.0,475.0,|0200226010|22.20|0.00|2.000|0.000,0.0,6276.0,13.0,CM,
|0101021700|0.00|0.00|0.000|187.500,2.3,0.0,|0101021700|0.00|0.00|0.000|940.000,2.2,0.0,1.0,PS,1
|0200226117|25.40|0.00|1.600|0.000,0.0,667.0,|0200226117|25.40|0.00|1.600|0.000,0.0,6064.0,9.0,CM,
|0200220139|12.70|0.00|2.000|0.000,0.0,280.5,|0200220139|12.70|0.00|2.000|0.000,0.0,4870.0,17.0,CT,
|0101021400|0.00|0.00|0.000|708.000,1.6,0.0,|0101021400|0.00|0.00|0.000|940.000,1.55,0.0,1.0,PS,1
|0200226010|19.10|0.00|1.600|0.000,0.0,5700.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|19.10|0.00|1.400|0.000,0.0,5580.0,|0101021700|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200226010|19.10|0.00|1.400|0.000,0.0,6015.0,|0101021700|0.00|0.00|0.000|58.500,1.4,0.0,1.0,CO,
|0200226010|17.30|0.00|1.400|0.000,0.0,5550.0,|0101021700|0.00|0.00|0.000|53.500,1.4,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0200226010|19.10|0.00|1.600|0.000,0.0,6400.0,|0101021700|0.00|0.00|0.000|58.000,1.6,0.0,1.0,CO,
|0200226010|42.70|0.00|1.400|0.000,0.0,810.0,|0200226010|42.70|0.00|1.400|0.000,0.0,5757.0,7.0,CM,
|0200226010|42.70|0.00|1.400|0.000,0.0,5757.0,|0101021700|0.00|0.00|0.000|132.500,1.4,0.0,1.0,CO,
|0101031100|0.00|0.00|0.000|911.000,1.2,0.0,|0101031100|0.00|0.00|0.000|990.000,1.15,0.0,1.0,PS,1
|0200226010|42.70|0.00|1.600|0.000,0.0,5727.0,|0101021700|0.00|0.00|0.000|132.000,1.6,0.0,1.0,CO,
|0200226010|42.70|0.00|1.600|0.000,0.0,810.0,|0200226010|42.70|0.00|1.600|0.000,0.0,5727.0,7.0,CM,
|0200231043|25.40|0.00|1.200|0.000,0.0,6102.0,|0101031100|0.00|0.00|0.000|79.000,1.2,0.0,1.0,CO,
|0200231043|25.40|0.00|1.200|0.000,0.0,399.9,|0200231043|25.40|0.00|1.200|0.000,0.0,6102.0,15.0,CM,
|0200226010|42.70|0.00|2.300|0.000,0.0,6075.0,|0101021700|0.00|0.00|0.000|131.000,2.3,0.0,1.0,CO,
|0200226010|22.20|0.00|2.000|0.000,0.0,6145.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226010|45.00|0.00|2.300|0.000,0.0,5951.0,|0101021700|0.00|0.00|0.000|138.000,2.3,0.0,1.0,CO,
|0200226010|45.00|0.00|2.300|0.000,0.0,736.5,|0200226010|45.00|0.00|2.300|0.000,0.0,5951.0,8.0,CM,
|0200226010|28.60|0.00|1.600|0.000,0.0,6300.0,|0101021700|0.00|0.00|0.000|87.500,1.6,0.0,1.0,CO,
|0200226240|28.60|0.00|2.600|0.000,0.0,5869.0,|0101022500|0.00|0.00|0.000|85.000,2.6,0.0,1.0,CO,
|0200226010|22.20|0.00|1.400|0.000,0.0,6100.0,|0101021700|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200226010|22.20|0.00|1.400|0.000,0.0,6030.0,|0101021700|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200226240|28.60|0.00|2.600|0.000,0.0,221.0,|0200226240|28.60|0.00|2.600|0.000,0.0,5869.0,26.0,CM,
|0200226010|31.80|0.00|1.400|0.000,0.0,6300.0,|0101021700|0.00|0.00|0.000|99.000,1.4,0.0,1.0,CO,
|0200230742|22.20|0.00|1.400|0.000,0.0,5580.0,|0101031200|0.00|0.00|0.000|68.000,1.4,0.0,1.0,CO,
|0200220139|15.90|0.00|2.000|0.000,0.0,190.0,|0200220139|15.90|0.00|2.000|0.000,0.0,6066.0,31.0,CT,
|0200226117|22.20|0.00|2.300|0.000,0.0,278.0,|0200226117|22.20|0.00|2.300|0.000,0.0,5974.0,21.0,CT,
|0200226010|22.20|0.00|2.000|0.000,0.0,6150.0,|0101021700|0.00|0.00|0.000|67.000,2.0,0.0,1.0,CO,
|0200226240|25.40|0.00|2.000|0.000,0.0,5920.0,|0101022500|0.00|0.00|0.000|77.000,2.0,0.0,1.0,CO,
|0200220810|19.10|0.00|1.600|0.000,0.0,300.0,|0200220810|19.10|0.00|1.600|0.000,0.0,6111.0,20.0,CT,
|0200220810|19.10|0.00|1.400|0.000,0.0,286.0,|0200226010|19.10|0.00|1.400|0.000,0.0,5600.0,19.0,CT,
|0200220810|38.10|31.75|2.000|0.000,0.0,5050.0,|0101021700|0.00|0.00|0.000|135.500,2.0,0.0,1.0,CO,
|0200230742|25.00|55.00|1.600|0.000,0.0,6179.0,|0101031200|0.00|0.00|0.000|156.000,1.6,0.0,1.0,CO,
|0200230742|25.00|55.00|1.600|0.000,0.0,551.0,|0200230742|25.00|55.00|1.600|0.000,0.0,6179.0,11.0,CM,
|0200226010|42.70|0.00|2.000|0.000,0.0,748.5,|0200226010|42.70|0.00|2.000|0.000,0.0,6078.0,8.0,CM,
|0200226010|19.10|0.00|2.000|0.000,0.0,5700.0,|0101021700|0.00|0.00|0.000|57.000,2.0,0.0,1.0,CO,
|0101021700|0.00|0.00|0.000|47.500,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|47.500,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0101021700|0.00|0.00|0.000|87.000,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|87.000,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0101021700|0.00|0.00|0.000|52.000,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|52.000,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0200220810|38.10|0.00|2.300|0.000,0.0,1225.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6486.0,5.0,CM,
|0200220810|38.10|0.00|2.300|0.000,0.0,1193.0,|0200220810|38.10|0.00|2.300|0.000,0.0,6486.0,5.0,CM,
|0200220139|31.80|0.00|2.000|0.000,0.0,422.0,|0200220139|31.80|0.00|2.000|0.000,0.0,6475.0,15.0,CM,
|0200226010|54.00|20.00|2.000|0.000,0.0,6285.0,|0101021700|0.00|0.00|0.000|130.000,2.0,0.0,1.0,CO,
|0200220139|38.10|0.00|2.000|0.000,0.0,274.0,|0200220139|38.10|0.00|2.000|0.000,0.0,5219.0,18.0,CT,
|0101022500|0.00|0.00|0.000|67.500,1.6,0.0,|0101022500|0.00|0.00|0.000|750.000,1.55,0.0,1.0,PS,
|0101022500|0.00|0.00|0.000|67.500,1.6,0.0,|0101022500|0.00|0.00|0.000|800.000,1.55,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|188.000,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|188.000,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0101021700|0.00|0.00|0.000|130.000,2.0,0.0,|0101021700|0.00|0.00|0.000|945.000,1.95,0.0,1.0,PS,1
|0101021700|0.00|0.00|0.000|130.000,2.0,0.0,|0101021700|0.00|0.00|0.000|925.000,1.95,0.0,1.0,PS,
|0200226117|25.40|0.00|1.600|0.000,0.0,635.0,|0200226117|25.40|0.00|1.600|0.000,0.0,5822.0,9.0,CT,
|0200226010|15.90|0.00|2.000|0.000,0.0,5200.0,|0200226010|15.90|0.00|2.000|0.000,0.0,5300.0,1.0,CM,
|0101021700|0.00|0.00|0.000|186.000,2.6,0.0,"|0101021700|0.00|0.00|0.000|1,000.000",2.5,0.0,1.0,PS,1
